ObjectID,GlobalID,Project,Phase,Treatments,Monitoring,Block,Unit,Plot,BEST_Treat,Number of hits,Species,Canopy Class,PercentCover,Clump,Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor
62,b0238450-c57b-46d5-8970-8d44b1148ad2,LonePine,Pre,LTR,No,Fader,,154,NA,2,QUGA,Codom,6.666666667,11,,ca17a130-0e83-445f-a238-b5778da90c94,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
58,e67ef322-77f2-4f0f-8720-3bd3b7ab2efd,LonePine,Pre,LTR,No,Fader,,155,NA,1,QUGA,Codom,3.333333333,15,,d4bf66e1-964d-434c-a3db-1a56249b5162,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
39,00c5f159-f78f-46eb-8372-b713b3787cff,LonePine,Pre,LTR,No,Fader,,156,NA,16,PIPO,Codom,53.33333333,0,,9911ea8e-4da7-4281-9949-76a9b00b25d9,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
40,4a90341f-cc62-4799-962c-eed97053c38d,LonePine,Pre,LTR,No,Fader,,156,NA,3,PIPO,Midstory,10,0,Appears suppressed (arched w brown needles) but is in opening surrounded by codom PIPOs,9911ea8e-4da7-4281-9949-76a9b00b25d9,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
38,c0fe9dd0-9285-4056-babc-f5b1f16d8a52,LonePine,Pre,LTR,No,Fader,,156,NA,1,QUGA,Codom,3.333333333,13,,9911ea8e-4da7-4281-9949-76a9b00b25d9,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
37,c2855ccb-5105-4ec3-a83f-be0c4a8ac5ba,LonePine,Pre,LTR,No,Fader,,156,NA,1,QUGA,Codom,3.333333333,21,,9911ea8e-4da7-4281-9949-76a9b00b25d9,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
2,f01c6bd7-ea5b-44be-9e7a-b244cc3be104,LonePine,Pre,LTR,No,Fader,,157,NA,6,AMAL,Midstory,20,15,AMAL,5de1fed1-a599-42eb-a126-9b1815bdc033,7/16/2020 22:03,MSI.swindell,7/16/2020 22:03,MSI.swindell
4,966fb69d-6549-421a-aa34-995c7c669319,LonePine,Pre,LTR,No,Fader,,157,NA,3,POTR5,Codom,10,2,,5de1fed1-a599-42eb-a126-9b1815bdc033,7/16/2020 22:03,MSI.swindell,7/16/2020 22:03,MSI.swindell
1,6d4717ce-f5f4-4071-9d24-b455507c82e3,LonePine,Pre,LTR,No,Fader,,157,NA,2,POTR5,Midstory,6.666666667,3,,5de1fed1-a599-42eb-a126-9b1815bdc033,7/16/2020 22:03,MSI.swindell,7/16/2020 22:03,MSI.swindell
12,eef994e6-13c4-40cc-9f39-442643b743fc,LonePine,Pre,LTR,No,Fader,,159,NA,7,PIPO,Codom,23.33333333,1,,cec5acdd-3bfd-4399-81bd-1a8f9eea0729,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
10,91bd8849-0697-4d3e-9f22-c4cc83e6c3d5,LonePine,Pre,LTR,No,Fader,,160,NA,3,PIPO,Codom,10,1,,43ac81eb-7f8c-404a-92bd-f0fa4a043e55,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
423,aac832b0-c893-4f80-830e-4d387dd8dac8,LonePine,Pre,LTR,No,LakeCanyon,,161,NA,18,PIPO,Codom,60,1,,a84017ef-ebcb-48cc-9547-2c1dbb6a3d4a,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell
424,c32d4c04-9682-4249-96de-f4f571ae97c9,LonePine,Pre,LTR,No,LakeCanyon,,161,NA,10,QUGA,Midstory,33.33333333,15,,a84017ef-ebcb-48cc-9547-2c1dbb6a3d4a,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell
425,87fab3be-9c02-47a8-83cb-e2de2f02c81f,LonePine,Pre,LTR,No,LakeCanyon,,162,NA,18,PIPO,Codom,60,1,,5febcc63-3da7-4151-a241-290d367728d3,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell
431,7626e0be-1812-48af-93ee-be425fc8b2bb,LonePine,Pre,LTR,No,LakeCanyon,,163,NA,6,PIPO,Codom,20,1,,be3a399b-75c8-4d27-b213-9004c9affdb0,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell
432,21ab6a3e-46bd-4917-b4a9-94e25e3af4d3,LonePine,Pre,LTR,No,LakeCanyon,,163,NA,6,QUGA,Midstory,20,2,,be3a399b-75c8-4d27-b213-9004c9affdb0,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell
430,04524d34-e47f-4002-b906-83ad83abed5c,LonePine,Pre,LTR,No,LakeCanyon,,163,NA,6,QUGA,Midstory,20,3,,be3a399b-75c8-4d27-b213-9004c9affdb0,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell
429,032b93b8-b670-4105-89e3-f15042cf90a2,LonePine,Pre,LTR,No,LakeCanyon,,163,NA,3,QUGA,Midstory,10,4,,be3a399b-75c8-4d27-b213-9004c9affdb0,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell
433,9d86e745-5a1e-4cef-9ded-508b1aeb156b,LonePine,Pre,LTR,No,LakeCanyon,,164,NA,2,PIPO,Midstory,6.666666667,2,,0ea59bfc-e34e-4c0b-bb9d-592406013d4f,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell
434,cdcd62b8-9edc-4c14-b6fe-d4330229915d,LonePine,Pre,LTR,No,LakeCanyon,,164,NA,7,PIPO,Codom,23.33333333,1,,0ea59bfc-e34e-4c0b-bb9d-592406013d4f,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell
439,c5363f16-767e-403b-aa2d-879ed542f930,LonePine,Pre,LTR,No,LakeCanyon,,165,NA,12,PIPO,Codom,40,2,,31fb59bd-6a4a-4b71-9018-aa36b4be806a,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell
438,fdb11e6c-585e-47d2-b188-7a06f469ede0,LonePine,Pre,LTR,No,LakeCanyon,,165,NA,7,PIPO,Codom,23.33333333,1,,31fb59bd-6a4a-4b71-9018-aa36b4be806a,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell
435,b21f00b4-eab8-4b8f-bf27-d4a369b8d3e8,LonePine,Pre,LTR,No,LakeCanyon,,166,NA,1,PIPO,Midstory,3.333333333,5,,d223aaad-7be3-4d61-87af-4c6df0cb5fc1,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell
437,47167211-07eb-4f7c-bceb-b626d71aaa5c,LonePine,Pre,LTR,No,LakeCanyon,,166,NA,1,PIPO,Midstory,3.333333333,7,,d223aaad-7be3-4d61-87af-4c6df0cb5fc1,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell
436,2d451341-89e8-4df4-9c7e-844ccf4756a2,LonePine,Pre,LTR,No,LakeCanyon,,166,NA,1,QUGA,Midstory,3.333333333,7,,d223aaad-7be3-4d61-87af-4c6df0cb5fc1,8/11/2020 2:28,MSI.swindell,8/11/2020 2:28,MSI.swindell
426,c9a13953-75c0-4274-901c-014d814ae0a6,LonePine,Pre,LTR,No,LakeCanyon,,167,NA,2,QUGA,Midstory,6.666666667,,,c2eb2b52-3974-4d1b-9c6f-4d6e2636ff77,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell
427,96261d13-9179-429a-b0d6-4d15fb5ea5c8,LonePine,Pre,LTR,No,LakeCanyon,,168,NA,10,PIPO,Codom,33.33333333,3,,aa6c9813-fb2a-4e85-8229-27fe45ef0e74,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell
428,dd4e8abd-cac1-4bd3-bfb0-a35e70e2b3ce,LonePine,Pre,LTR,No,LakeCanyon,,168,NA,10,PIPO,Codom,33.33333333,1,,aa6c9813-fb2a-4e85-8229-27fe45ef0e74,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell
400,8f2e8443-6400-4091-8cce-eeca5bb481c4,LonePine,Pre,STS,No,LakeCanyon,BR11,169,NA,8,AMAL,Midstory,26.66666667,20,AMAL,4eb8f9b5-2967-4154-82b1-679b7991925e,8/11/2020 2:26,MSI.swindell,8/11/2020 2:26,MSI.swindell
402,cc3d20c0-dc3d-4947-acd5-e3daf7feda46,LonePine,Pre,STS,No,LakeCanyon,BR11,169,NA,7,PIPO,Codom,23.33333333,1,,4eb8f9b5-2967-4154-82b1-679b7991925e,8/11/2020 2:26,MSI.swindell,8/11/2020 2:26,MSI.swindell
401,f2c5c2cf-b622-473e-b7ce-a191fd4b82f9,LonePine,Pre,STS,No,LakeCanyon,BR11,169,NA,3,QUGA,Midstory,10,4,,4eb8f9b5-2967-4154-82b1-679b7991925e,8/11/2020 2:26,MSI.swindell,8/11/2020 2:26,MSI.swindell
405,e68d04d2-69b1-40fe-bccc-509a9ce911e0,LonePine,Pre,STS,No,LakeCanyon,BR11,170,NA,5,PIPO,Codom,16.66666667,3,,b24d68ca-04ac-422a-95db-c95816943318,8/11/2020 2:26,MSI.swindell,8/11/2020 2:26,MSI.swindell
406,61d7b7db-317a-4181-9e80-c11cd0584c43,LonePine,Pre,STS,No,LakeCanyon,BR11,170,NA,5,QUGA,Midstory,16.66666667,9,,b24d68ca-04ac-422a-95db-c95816943318,8/11/2020 2:26,MSI.swindell,8/11/2020 2:26,MSI.swindell
404,db6a73c1-642b-4c87-95a9-da8e99b9a3f8,LonePine,Pre,STS,No,LakeCanyon,BR11,171,NA,16,PIPO,Codom,53.33333333,1,,1d35fe66-6e01-487b-a245-2dfc42f0e15a,8/11/2020 2:26,MSI.swindell,8/11/2020 2:26,MSI.swindell
403,942c36a2-8168-47b5-a63a-5edd9a83d4c2,LonePine,Pre,STS,No,LakeCanyon,BR11,171,NA,3,QUGA,Midstory,10,10,,1d35fe66-6e01-487b-a245-2dfc42f0e15a,8/11/2020 2:26,MSI.swindell,8/11/2020 2:26,MSI.swindell
407,10deaa2e-3861-4c55-8e4b-22f48da4ad6a,LonePine,Pre,STS,No,LakeCanyon,BR11,172,NA,3,PIPO,Codom,10,1,,dce16841-d33c-4925-bdbc-980c325339fb,8/11/2020 2:26,MSI.swindell,8/11/2020 2:26,MSI.swindell
408,e6f834eb-2034-4ebe-b77e-7cc688d49fc8,LonePine,Pre,STS,No,LakeCanyon,BR11,172,NA,4,PIPO,Codom,13.33333333,1,,dce16841-d33c-4925-bdbc-980c325339fb,8/11/2020 2:26,MSI.swindell,8/11/2020 2:26,MSI.swindell
409,42a0845b-771a-4e71-a63b-957940474a3c,LonePine,Pre,STS,No,LakeCanyon,BR11,172,NA,4,QUGA,Midstory,13.33333333,15,,dce16841-d33c-4925-bdbc-980c325339fb,8/11/2020 2:26,MSI.swindell,8/11/2020 2:26,MSI.swindell
410,17197781-6b21-4da6-af54-65c0381c68d0,LonePine,Pre,STS,No,LakeCanyon,BR11,173,NA,8,PIPO,Codom,26.66666667,1,,b5372766-da4c-49ac-9c4e-22e4b7bec8ef,8/11/2020 2:26,MSI.swindell,8/11/2020 2:26,MSI.swindell
411,7f07e02d-fa75-401f-823f-ff0e624cacdb,LonePine,Pre,STS,No,LakeCanyon,BR11,173,NA,4,QUGA,Midstory,13.33333333,13,,b5372766-da4c-49ac-9c4e-22e4b7bec8ef,8/11/2020 2:26,MSI.swindell,8/11/2020 2:26,MSI.swindell
413,00537ef6-88ba-479b-8c77-777b579ca5b6,LonePine,Pre,STS,No,LakeCanyon,BR11,174,NA,6,PIPO,Codom,20,2,,42e17acd-6522-4e55-8094-ab5d1f89f4db,8/11/2020 2:26,MSI.swindell,8/11/2020 2:26,MSI.swindell
412,0feb6d5b-e5bd-4255-83e0-c84b9edb3017,LonePine,Pre,STS,No,LakeCanyon,BR11,174,NA,17,PIPO,Codom,56.66666667,1,,42e17acd-6522-4e55-8094-ab5d1f89f4db,8/11/2020 2:26,MSI.swindell,8/11/2020 2:26,MSI.swindell
529,209a32f2-9443-4340-82fd-eb13dd22f35d,LonePine,Pre,STS,No,CanyonCreek,,175,NA,9,PIPO,Codom,30,1,,c81ac165-984c-40d8-a8fc-465b4c01d81d,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
528,a0bc5234-650f-4a00-8ec4-2e4e45a7a0e3,LonePine,Pre,STS,No,CanyonCreek,,175,NA,4,QUGA,Midstory,13.33333333,2,,c81ac165-984c-40d8-a8fc-465b4c01d81d,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
545,f82da2f2-7cec-4bcc-9d91-c3a1d1173a55,LonePine,Pre,STS,No,CanyonCreek,,176,NA,6,PIPO,Codom,20,2,Beetle kill,594f0d8c-8ddb-4173-bee6-e189d8857864,8/16/2020 20:47,MSI.swindell,8/16/2020 20:47,MSI.swindell
546,00d32734-07cb-4217-a956-98de0502ee6e,LonePine,Pre,STS,No,CanyonCreek,,176,NA,5,PIPO,Midstory,16.66666667,3,,594f0d8c-8ddb-4173-bee6-e189d8857864,8/16/2020 20:47,MSI.swindell,8/16/2020 20:47,MSI.swindell
547,a5a82e22-670b-450d-99cf-44ca337bb565,LonePine,Pre,STS,No,CanyonCreek,,176,NA,3,PIPO,Codom,10,3,Beetle kill,594f0d8c-8ddb-4173-bee6-e189d8857864,8/16/2020 20:47,MSI.swindell,8/16/2020 20:47,MSI.swindell
548,cf73b418-6be2-4082-80b6-a6abce77388b,LonePine,Pre,STS,No,CanyonCreek,,176,NA,5,PIPO,Codom,16.66666667,1,Beetle kill,594f0d8c-8ddb-4173-bee6-e189d8857864,8/16/2020 20:47,MSI.swindell,8/16/2020 20:47,MSI.swindell
530,ab85aa18-4970-46ca-8f9f-ded2e9a2cb65,LonePine,Pre,STS,No,CanyonCreek,,177,NA,2,AMAL,Midstory,6.666666667,11,AMAL,15f1bf49-95e8-4276-8d23-5b93a2a77268,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
531,0b481dbb-9b60-4a9e-a6c6-8843b3a0a471,LonePine,Pre,STS,No,CanyonCreek,,177,NA,8,PIPO,Codom,26.66666667,1,,15f1bf49-95e8-4276-8d23-5b93a2a77268,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
593,86ce08e3-3764-4fc2-9213-1f34d2fac0a8,LonePine,Pre,STS,No,CanyonCreek,,178,NA,11,PIPO,Codom,36.66666667,1,,154badf4-258a-4436-a76a-927218824428,8/16/2020 20:49,MSI.swindell,8/16/2020 20:49,MSI.swindell
592,0e58bc67-1161-419d-a137-2a2bfd2e9375,LonePine,Pre,STS,No,CanyonCreek,,178,NA,5,QUGA,Midstory,16.66666667,3,,154badf4-258a-4436-a76a-927218824428,8/16/2020 20:49,MSI.swindell,8/16/2020 20:49,MSI.swindell
532,32ef9335-9ec1-4fe2-9b12-3e8a8fff7eec,LonePine,Pre,STS,No,CanyonCreek,,179,NA,10,PIPO,Codom,33.33333333,3,,9f99932a-eeb8-4234-8279-828851e011e9,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
533,db430499-96f3-48c1-bc5a-09f8296a047a,LonePine,Pre,STS,No,CanyonCreek,,179,NA,12,PIPO,Codom,40,1,,9f99932a-eeb8-4234-8279-828851e011e9,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
534,8d30c96f-0000-4a82-addb-8f8e497f3b5e,LonePine,Pre,STS,No,CanyonCreek,,180,NA,4,PIPO,Codom,13.33333333,1,,ad4f35a6-d470-4b04-8503-7f7c616c68ea,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
535,595a3fb3-72c4-4602-8192-47280d9902eb,LonePine,Pre,STS,No,CanyonCreek,,180,NA,2,QUGA,Midstory,6.666666667,3,,ad4f35a6-d470-4b04-8503-7f7c616c68ea,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
536,f0bdad3e-640d-46da-a5fc-01936b008c64,LonePine,Pre,STS,No,CanyonCreek,,181,NA,7,PIPO,Codom,23.33333333,1,,09adff27-cb24-4ae3-a9fa-aab076d7600e,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
505,6731b3d4-cba2-4b2d-86d3-1e0746acb171,LonePine,Pre,STS,No,CanyonCreek,,190,NA,9,PIPO,Codom,30,1,,38425953-070c-452d-b966-1442c36e831c,8/16/2020 17:25,MSI.swindell,8/16/2020 17:25,MSI.swindell
507,0d8996e1-6b32-401d-961e-6792188a5407,LonePine,Pre,STS,No,CanyonCreek,,191,NA,23,PIPO,Codom,76.66666667,1,,510b988e-64fa-4185-ac52-6913cf6848e5,8/16/2020 17:25,MSI.swindell,8/16/2020 17:25,MSI.swindell
506,1a852062-e639-4d9a-a433-d15340b50721,LonePine,Pre,STS,No,CanyonCreek,,191,NA,2,QUGA,Midstory,6.666666667,3,,510b988e-64fa-4185-ac52-6913cf6848e5,8/16/2020 17:25,MSI.swindell,8/16/2020 17:25,MSI.swindell
519,48ad79d9-f95d-4ef9-9634-084c606ecd26,LonePine,Pre,STS,No,CanyonCreek,,192,NA,5,PIPO,Codom,16.66666667,2,,798b6b63-6a4b-4588-90b3-54d859d6c9c7,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
518,4b3c90f7-6a51-4a5f-a2be-c0005609e891,LonePine,Pre,STS,No,CanyonCreek,,192,NA,2,PIPO,Codom,6.666666667,1,,798b6b63-6a4b-4588-90b3-54d859d6c9c7,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
517,98e8d4d7-20ab-4541-9339-0f2f7e81e360,LonePine,Pre,STS,No,CanyonCreek,,193,NA,11,PIPO,Codom,36.66666667,2,,84a09fa9-b0bc-47bf-b7d0-198e69259a8e,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
508,30b3ea25-c13e-4ce2-a034-01e1181dd755,LonePine,Pre,STS,No,CanyonCreek,,195,NA,4,PIPO,Codom,13.33333333,2,,78f28099-cd2a-44e2-a622-2e40d01ed8e3,8/16/2020 17:25,MSI.swindell,8/16/2020 17:25,MSI.swindell
509,b26814ce-d642-4d22-abe4-c85e94d0b2ac,LonePine,Pre,STS,No,CanyonCreek,,195,NA,10,PIPO,Codom,33.33333333,5,,78f28099-cd2a-44e2-a622-2e40d01ed8e3,8/16/2020 17:25,MSI.swindell,8/16/2020 17:25,MSI.swindell
510,9e9f903f-60d4-4915-aeb6-427ef2f951f3,LonePine,Pre,STS,No,CanyonCreek,,195,NA,9,PIPO,Codom,30,1,,78f28099-cd2a-44e2-a622-2e40d01ed8e3,8/16/2020 17:25,MSI.swindell,8/16/2020 17:25,MSI.swindell
515,3b038f28-df91-4a8f-b0c6-e588c3bacb2f,LonePine,Pre,STS,No,CanyonCreek,,196,NA,13,PIPO,Codom,43.33333333,1,,5647e21b-ad20-4e32-b75c-6331bbb9e868,8/16/2020 17:25,MSI.swindell,8/16/2020 17:25,MSI.swindell
516,5635784b-e9ed-4e99-b201-f47429f71f5b,LonePine,Pre,STS,No,CanyonCreek,,196,NA,2,QUGA,Midstory,6.666666667,2,,5647e21b-ad20-4e32-b75c-6331bbb9e868,8/16/2020 17:25,MSI.swindell,8/16/2020 17:25,MSI.swindell
514,bd5654cc-462b-48fc-9507-f2f699b385b3,LonePine,Pre,STS,No,CanyonCreek,,196,NA,2,QUGA,Midstory,6.666666667,5,,5647e21b-ad20-4e32-b75c-6331bbb9e868,8/16/2020 17:25,MSI.swindell,8/16/2020 17:25,MSI.swindell
511,19cb73d0-3f4e-4410-96db-6a87017a5a38,LonePine,Pre,STS,No,CanyonCreek,,197,NA,4,PIPO,Codom,13.33333333,1,,371d0b10-f46e-4688-8e18-f13b9398f6b5,8/16/2020 17:25,MSI.swindell,8/16/2020 17:25,MSI.swindell
512,6288afa5-c7a6-49a9-aaa7-3a24b14c71b6,LonePine,Pre,STS,No,CanyonCreek,,197,NA,8,QUGA,Midstory,26.66666667,4,,371d0b10-f46e-4688-8e18-f13b9398f6b5,8/16/2020 17:25,MSI.swindell,8/16/2020 17:25,MSI.swindell
513,fc60f229-444f-467e-a730-f4ab8cd05153,LonePine,Pre,STS,No,CanyonCreek,,197,NA,11,QUGA,Midstory,36.66666667,7,,371d0b10-f46e-4688-8e18-f13b9398f6b5,8/16/2020 17:25,MSI.swindell,8/16/2020 17:25,MSI.swindell
768,7813911a-5d0b-449a-82a7-dbc40b910960,LonePine,Pre,LTR,No,GladeCanyon,,198,NA,223,PIPO,Codom,743.3333333,1,,b6a45d43-4a5d-48ce-9b71-9888b2a49dab,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
766,73e9f658-33ab-45e0-84e6-6a4700547ba9,LonePine,Pre,LTR,No,GladeCanyon,,199,NA,3,PIPO,Codom,10,1,,c2d80836-1d9d-40e7-86ed-0b45ca4a5228,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
774,bb6101f5-d8f7-4108-b70e-86f63e7502a4,LonePine,Pre,LTR,No,GladeCanyon,,202,NA,17,PIPO,Codom,56.66666667,3,,9bbafe7a-5b7c-4d73-8435-ccf4832888cf,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
775,1aaa9898-9a3b-458c-9403-479e6f337646,LonePine,Pre,Control ,Yes,GladeCanyon,,203,NA,5,PIPO,Codom,16.66666667,1,,dc94b528-b28f-470a-a3b5-87e6bfd3ee54,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
748,0ca43d27-dd22-407a-9470-87dfd59dbfdc,LonePine,Pre,LTR,Yes,Snagletooth,,212,NA,10,PIPO,Codom,33.33333333,1,,d4668a28-752f-4b50-acf2-a30f06d08631,8/27/2020 18:36,MSI.swindell,8/27/2020 18:36,MSI.swindell
742,ffe4e93d-6fa4-4c77-9083-f7ea70d9a0b5,LonePine,Pre,LTR,Yes,Snagletooth,,213,NA,23,PIPO,Codom,76.66666667,1,,76c47fea-4372-472b-8038-f237e44c6c8e,8/27/2020 18:36,MSI.swindell,8/27/2020 18:36,MSI.swindell
744,e497694f-d00b-4a67-92e9-d4176cd40179,LonePine,Pre,LTR,Yes,Snagletooth,,214,NA,9,PIPO,Codom,30,1,,33169f90-3399-4931-8b43-74875d31f8da,8/27/2020 18:36,MSI.swindell,8/27/2020 18:36,MSI.swindell
750,c3b2d819-b89e-49af-af9e-7484d45d1961,LonePine,Pre,Salvage,Yes,LakeCanyon,,216,NA,7,PIPO,Codom,23.33333333,1,,247ed37f-4449-4649-a642-f4754842a6ab,8/27/2020 18:36,MSI.swindell,8/27/2020 18:36,MSI.swindell
752,9f31e9ad-d12e-4ee4-abe9-8bf2f2c612f8,LonePine,Pre,Salvage,Yes,LakeCanyon,,217,NA,8,PIPO,Codom,26.66666667,1,,219f7d71-7b46-4804-8272-c8fdacaaa21d,8/27/2020 18:36,MSI.swindell,8/27/2020 18:36,MSI.swindell
754,abd66ccc-7af6-43fa-9685-22db8f9313af,LonePine,Pre,Salvage,Yes,LakeCanyon,,218,NA,12,PIPO,Codom,40,1,,601bbe05-2254-43da-91c1-240b8d9d5b5f,8/27/2020 18:36,MSI.swindell,8/27/2020 18:36,MSI.swindell
737,9674df47-5b0b-409a-8aad-970977e237ed,LonePine,Pre,LTR,Yes,Snagletooth,,220,NA,8,PIPO,Codom,26.66666667,1,,c6b3a014-5a74-4ad7-9a54-10ce35988be3,8/27/2020 18:36,MSI.swindell,8/27/2020 18:36,MSI.swindell
728,c81210ca-b8b6-4448-9784-1837d685c5cb,LonePine,Pre,LTR,Yes,Snagletooth,,221,NA,4,PIPO,Codom,13.33333333,1,,7ce39432-8c1e-4fa5-864e-f1981b804c0a,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
740,d8275113-e7a6-4768-b210-793f759b0631,LonePine,Pre,LTR,Yes,Snagletooth,,222,NA,13,PIPO,Codom,43.33333333,1,,9ca79792-d86d-4cdc-a71f-f9ee6c57576d,8/27/2020 18:36,MSI.swindell,8/27/2020 18:36,MSI.swindell
731,9d947a40-1d92-4ed9-bc46-1530288455c4,LonePine,Pre,LTR,Yes,Snagletooth,,223,NA,10,PIPO,Codom,33.33333333,1,,c18db44b-c9e9-454d-afa0-db3b5e1f0519,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
733,83c0835e-c12b-483b-b09b-7ad556ebaf6a,LonePine,Pre,LTR,Yes,Snagletooth,,224,NA,11,PIPO,Codom,36.66666667,1,,be0c2974-77a0-4fa4-99fd-094b65d96a0e,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
735,7e0f1d67-dac8-453a-9519-41cbbbf19ed7,LonePine,Pre,LTR,Yes,LakeCanyon,,225,NA,7,PIPO,Codom,23.33333333,1,,a0b52e19-a52b-4cbe-83e1-0b5200af1809,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
646,b14a3d40-a691-4b73-934c-047e258b52de,LonePine,Pre,Plantation,Yes,Narraguinep,,225,NA,1,PIPO,Midstory,3.333333333,3,,2b03f929-ef65-4d94-9910-eaa649f4d8dd,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
645,e60cb3a2-d136-4382-b0ce-efc164a0a851,LonePine,Pre,Plantation,Yes,Narraguinep,,225,NA,11,PIPO,Codom,36.66666667,1,,2b03f929-ef65-4d94-9910-eaa649f4d8dd,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
717,1e66eaaa-2f4c-4dc9-b0c4-00b8e50445af,LonePine,Pre,Burn,Yes,LakeCanyon,,226,NA,2,PIPO,Codom,6.666666667,2,,fb178663-c54b-4e2b-8281-aa31ef274c36,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
700,57606e1d-c1d3-49ea-b744-71ad0213aa06,LonePine,Pre,Control,Yes,WolfDen,,226,NA,11,PIPO,Codom,36.66666667,1,,203d59d9-2527-42a0-9159-8f4223f24adf,8/22/2020 17:55,MSI.swindell,8/22/2020 17:55,MSI.swindell
699,b5731998-9949-4ac4-9058-7bb1c90601f4,LonePine,Pre,Control,Yes,WolfDen,,226,NA,4,QUGA,Midstory,13.33333333,,,203d59d9-2527-42a0-9159-8f4223f24adf,8/22/2020 17:55,MSI.swindell,8/22/2020 17:55,MSI.swindell
713,b4684738-a966-47de-bc7b-787023b8f3c5,LonePine,Pre,Burn,Yes,LakeCanyon,,227,NA,4,PIPO,Codom,13.33333333,1,,21e38e31-bddf-4bab-bdb6-834661557fa3,8/27/2020 18:34,MSI.swindell,8/27/2020 18:34,MSI.swindell
703,82c276f1-f9e9-44c8-9faf-f1221075781c,LonePine,Pre,Control,Yes,WolfDen,,227,NA,5,PIPO,Codom,16.66666667,2,,1debc111-7476-48fb-a658-839ce85cb4e2,8/22/2020 17:55,MSI.swindell,8/22/2020 17:55,MSI.swindell
704,3af9d504-a2b6-4995-82b6-466348477c5e,LonePine,Pre,Control,Yes,WolfDen,,227,NA,6,PIPO,Codom,20,1,,1debc111-7476-48fb-a658-839ce85cb4e2,8/22/2020 17:55,MSI.swindell,8/22/2020 17:55,MSI.swindell
723,c9cec4b6-68be-4be3-ab4a-017525e0c9bd,LonePine,Pre,Burn,Yes,LakeCanyon,,228,NA,5,PIPO,Codom,16.66666667,1,,2b180450-529a-4104-816b-a154102c4ae2,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
