ObjectID,GlobalID,VisitCode_Quadrat,Location of Quadrat,quadphotos_VisitCode,Project,Phase,Treatments,Monitoring,Block,Unit,Plot,BEST_Treat,BareGround,LitterDuff,Gravel,Rock,LichenMoss,WoodyBasal,FWD,CWD,Column1,Total Ground Cover,Graminoid Cover,Forb Cover,Shrub Cover,Seedling Cover,hr1,hr10,hr100,ParentGlobalID,CreationDate,Creator,EditDate,Editor
1113,a8acfa0c-6db4-434c-8252-9792f3867313,232.Pre,7.5m,232.Pre,LonePine,Pre,Control,Yes,lake_canyon,,232,NA,0,75,0,0,0,0,5,20,100,100,,1,60,,0.03,0.05,,0cfc7c69-95ba-4087-baa9-32e223c6ad74,8/27/2020 18:34,MSI.swindell,8/27/2020 18:34,MSI.swindell
1111,d4663593-620f-44dc-b645-62f6ad01334e,232.Pre,30m,232.Pre,LonePine,Pre,Control,Yes,lake_canyon,,232,NA,0,90,0,0,0,0,10,0,100,100,5,3,2,,0.05,0.01,,0cfc7c69-95ba-4087-baa9-32e223c6ad74,8/27/2020 18:34,MSI.swindell,8/27/2020 18:34,MSI.swindell
1094,2748a434-8656-49ea-9894-1e6ad61cccf8,232.Pre,7.5m,232.Pre,LonePine,Pre,Control,Yes,Wolf_den,,232,NA,0,99,0,0,0,1,0,0,100,100,5,,50,,0.07,0.07,,9ca6f398-8aa5-4a53-a30f-20106d16d7d5,8/22/2020 17:55,MSI.swindell,8/22/2020 17:55,MSI.swindell
1123,e328a0be-7055-4b4d-bf24-ce574c3aaa5a,233.Pre,22.5m,233.Pre,LonePine,Pre,Control,Yes,lake_canyon,,233,NA,0,97,0,0,0,0,2,1,100,100,,4,25,,0.01,0.01,,fdde6ea2-4667-4e68-8397-903d29a168fd,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
1099,0489ff04-ad5f-48da-aa67-c2c6631f54a5,233.Pre,7.5m,233.Pre,LonePine,Pre,Control,Yes,Wolf_den,,233,NA,5,95,0,0,0,0,0,0,100,100,30,,,,0.02,0.03,,33b83812-d4dd-4bdb-bee5-8048657474b7,8/22/2020 17:55,MSI.swindell,8/22/2020 17:55,MSI.swindell
1125,dd164c93-d97d-4616-9765-6a2ae5c4bdec,233.Pre,0m,233.Pre,LonePine,Pre,Control,Yes,lake_canyon,,233,NA,5,90,0,0,0,0,5,0,100,100,10,5,,,0.02,0.01,,fdde6ea2-4667-4e68-8397-903d29a168fd,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
1097,932347b3-c91a-476e-8527-4b2be3f002c5,233.Pre,30m,233.Pre,LonePine,Pre,Control,Yes,Wolf_den,,233,NA,0,79,0,0,0,20,1,0,100,100,15,,10,,0.03,0.05,,33b83812-d4dd-4bdb-bee5-8048657474b7,8/22/2020 17:55,MSI.swindell,8/22/2020 17:55,MSI.swindell
1100,2f29139c-ab08-4388-a339-95e36cd6fc37,233.Pre,0m,233.Pre,LonePine,Pre,Control,Yes,Wolf_den,,233,NA,0,98,0,0,0,1,1,0,100,100,1,,85,,0.07,0.05,,33b83812-d4dd-4bdb-bee5-8048657474b7,8/22/2020 17:55,MSI.swindell,8/22/2020 17:55,MSI.swindell
1634,b50de13a-4ab3-4a63-b445-dea4d3afa99f,241.Pre,7.5m,241.Pre,LonePine,Pre,Control,Yes,Ormiston,,241,NA,0,98,0,2,0,0,0,0,100,100,,,70,,0.01,,,6e867aab-a204-41c4-8445-a166e555ed9e,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1633,b5805fdf-8862-4fc0-b429-58be0a622197,241.Pre,22.5m,241.Pre,LonePine,Pre,Control,Yes,Ormiston,,241,NA,0,100,0,0,0,0,0,0,100,100,1,3,,,0.02,0.02,,6e867aab-a204-41c4-8445-a166e555ed9e,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1635,a265eb69-cb2e-4f62-a92d-7ce6235eebd6,241.Pre,0m,241.Pre,LonePine,Pre,Control,Yes,Ormiston,,241,NA,0,98,0,0,0,0,2,0,100,100,,,65,,0.02,0.03,,6e867aab-a204-41c4-8445-a166e555ed9e,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1632,3ac780cc-a1f4-4cd1-890c-793f14f7fb18,241.Pre,30m,241.Pre,LonePine,Pre,Control,Yes,Ormiston,,241,NA,0,97,0,0,0,0,3,0,100,100,,1,,,0.05,0.05,,6e867aab-a204-41c4-8445-a166e555ed9e,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1643,76ce98e0-6fb5-4d52-b6bd-e90d0c38d558,242.Pre,22.5m,242.Pre,LonePine,Pre,Control,Yes,Ormiston,,242,NA,2,98,0,0,0,0,0,0,100,100,5,,,,0.01,0.01,,2769aab2-da96-4d07-a1b5-654285d6a401,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1644,d8780806-9858-4ae3-84fd-e0757e666cbe,242.Pre,7.5m,242.Pre,LonePine,Pre,Control,Yes,Ormiston,,242,NA,0,98,0,0,0,0,2,0,100,100,,3,2,,0.01,0.03,,2769aab2-da96-4d07-a1b5-654285d6a401,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1642,9e20d2f6-10a8-480d-a1ae-74cbedc409f2,242.Pre,30m,242.Pre,LonePine,Pre,Control,Yes,Ormiston,,242,NA,20,80,0,0,0,0,0,0,100,100,1,,2,,0.02,0.02,,2769aab2-da96-4d07-a1b5-654285d6a401,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1645,66dc479c-c33a-4be0-b479-84633e120777,242.Pre,0m,242.Pre,LonePine,Pre,Control,Yes,Ormiston,,242,NA,3,95,0,2,0,0,0,0,100,100,1,,5,5,0.02,0.02,,2769aab2-da96-4d07-a1b5-654285d6a401,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1624,d1e4dced-8078-4f8b-ae3a-5b7bdab2c73e,243.Pre,7.5m,243.Pre,LonePine,Pre,Control,Yes,Ormiston,,243,NA,3,97,0,0,0,0,0,0,100,100,3,1,,1,0.01,0.01,,c746e2ac-e75c-4fdf-a810-b263fa413695,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1623,3da22594-6e00-46ae-8e55-c75d43f5d94c,243.Pre,22.5m,243.Pre,LonePine,Pre,Control,Yes,Ormiston,,243,NA,1,99,0,0,0,0,0,0,100,100,1,10,35,,0.02,0.02,,c746e2ac-e75c-4fdf-a810-b263fa413695,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1625,2a7a5a61-9a6d-43e8-a2ab-cce4910b6de6,243.Pre,0m,243.Pre,LonePine,Pre,Control,Yes,Ormiston,,243,NA,0,100,0,0,0,0,0,0,100,100,,15,40,,0.02,0.02,,c746e2ac-e75c-4fdf-a810-b263fa413695,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1622,c75fe816-95e2-48d9-9ab1-093b8c3be2de,243.Pre,30m,243.Pre,LonePine,Pre,Control,Yes,Ormiston,,243,NA,1,99,0,0,0,0,0,0,100,100,,,10,,0.03,0.03,,c746e2ac-e75c-4fdf-a810-b263fa413695,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1627,b372cc70-a607-4492-a76b-3a63f8d80010,244.Pre,30m,244.Pre,LonePine,Pre,Control,Yes,Ormiston,,244,NA,3,97,0,0,0,0,0,0,100,100,2,3,,5,0.01,0.01,,f68dae2e-006e-498f-a5b8-480bdd9025cf,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1628,bfd72d0a-c23d-48a9-80ee-c5a38104a820,244.Pre,22.5m,244.Pre,LonePine,Pre,Control,Yes,Ormiston,,244,NA,1,99,0,0,0,0,0,0,100,100,,,2,10,0.01,0.05,,f68dae2e-006e-498f-a5b8-480bdd9025cf,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1630,3217c754-c61b-48c3-ae96-7067bd213b36,244.Pre,0m,244.Pre,LonePine,Pre,Control,Yes,Ormiston,,244,NA,2,98,0,0,0,0,0,0,100,100,3,,8,,0.01,0.01,,f68dae2e-006e-498f-a5b8-480bdd9025cf,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1629,8aab439e-76ba-413a-abae-2ad07164c6bd,244.Pre,7.5m,244.Pre,LonePine,Pre,Control,Yes,Ormiston,,244,NA,5,50,0,0,0,0,0,45,100,100,2,,,,0.02,0.03,,f68dae2e-006e-498f-a5b8-480bdd9025cf,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1663,50c10438-36e9-48d2-8524-625bdc6af92d,245.Pre,22.5m,245.Pre,LonePine,Pre,Control,Yes,Ormiston,,245,NA,8,92,0,0,0,0,0,0,100,100,,5,40,,0.02,0.03,,ae3e8ba6-0699-402e-ac84-a85f7880cfa9,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1664,a6775738-0388-46dc-964f-14ebdb005f15,245.Pre,7.5m,245.Pre,LonePine,Pre,Control,Yes,Ormiston,,245,NA,3,92,0,0,0,0,5,0,100,100,,8,,1,0.03,0.05,,ae3e8ba6-0699-402e-ac84-a85f7880cfa9,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
985,40706602-e91e-4f0f-9b6d-0233a6e05834,246.Pre,30m,246.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,246,NA,50,50,0,0,0,0,0,0,100,100,,55,,1,0.01,,,2815f817-fe2e-4231-b1dc-57cbacfdccc0,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1658,309c7611-0467-4060-84da-48a5a9032412,246.Pre,22.5m,246.Pre,LonePine,Pre,Control,Yes,Ormiston,,246,NA,0,99,0,1,0,0,0,0,100,100,,,7,,0.01,0.02,,e6136893-24c3-446b-8f87-7e972ba910ee,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1659,6df94e3d-2dfd-42ab-b1b7-b2cad8bf5d67,246.Pre,7.5m,246.Pre,LonePine,Pre,Control,Yes,Ormiston,,246,NA,0,100,0,0,0,0,0,0,100,100,,,50,,0.02,0.01,,e6136893-24c3-446b-8f87-7e972ba910ee,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1660,e843610c-e8b5-49c1-bddb-2cfa2e9f1279,246.Pre,0m,246.Pre,LonePine,Pre,Control,Yes,Ormiston,,246,NA,0,100,0,0,0,0,0,0,100,100,,3,70,,0.02,0.02,,e6136893-24c3-446b-8f87-7e972ba910ee,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
986,9dc0d2b5-76b6-4d7a-a236-eb48f76d51f6,246.Pre,22.5m,246.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,246,NA,0,98,0,2,0,0,0,0,100,100,,8,,,0.03,0.02,,2815f817-fe2e-4231-b1dc-57cbacfdccc0,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
987,72f9a879-fded-4332-829a-5a4c62e7a578,246.Pre,7.5m,246.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,246,NA,0,100,0,0,0,0,0,0,100,100,45,,10,,0.03,0.03,,2815f817-fe2e-4231-b1dc-57cbacfdccc0,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
988,68ee3fdc-4d4a-4987-ac66-7d406332b809,246.Pre,0m,246.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,246,NA,0,100,0,0,0,0,0,0,100,100,15,,20,,0.03,0.02,,2815f817-fe2e-4231-b1dc-57cbacfdccc0,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
989,109afb56-100c-4cdc-aa77-116534d44eae,247.Pre,30m,247.Pre,LonePine,Pre,Control,,,,247,NA,0,100,0,0,0,0,0,0,100,100,1,15,10,,0.02,0.02,,cf8c3d52-1446-4e36-951b-8c41d882ba3f,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1653,b96f80c3-3fa5-4178-aeb8-d62eef944d6b,247.Pre,22.5m,247.Pre,LonePine,Pre,Control,Yes,Ormiston,,247,NA,0,100,0,0,0,0,0,0,100,100,,,4,,0.02,0.02,,c1ae3b02-ddb6-472f-9f0b-6b83c6354008,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1654,7ea54af5-4a48-42c0-87ba-b552e9bf55f0,247.Pre,7.5m,247.Pre,LonePine,Pre,Control,Yes,Ormiston,,247,NA,0,98,0,0,0,0,2,0,100,100,,1,45,,0.02,0.02,,c1ae3b02-ddb6-472f-9f0b-6b83c6354008,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
992,bfc993f2-656f-4fb4-96f7-268fb84f7990,247.Pre,0m,247.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,247,NA,0,100,0,0,0,0,0,0,100,100,20,8,,,0.03,0.03,,cf8c3d52-1446-4e36-951b-8c41d882ba3f,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1655,0c3b5ee7-a5af-44c7-aaf6-a4241c03ba11,247.Pre,0m,247.Pre,LonePine,Pre,Control,Yes,Ormiston,,247,NA,0,98,0,0,0,0,2,0,100,100,,3,20,,0.03,0.04,,c1ae3b02-ddb6-472f-9f0b-6b83c6354008,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
990,ce3524df-b181-46b1-bbbd-4275107da06d,247.Pre,22.5m,247.Pre,LonePine,Pre,Control,,,,247,NA,0,100,0,0,0,0,0,0,100,100,,8,,,0.05,0.04,,cf8c3d52-1446-4e36-951b-8c41d882ba3f,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
991,ef981b04-d03b-4b6a-aa5b-682efe570105,247.Pre,7.5m,247.Pre,LonePine,Pre,Control,,,,247,NA,0,100,0,0,0,0,0,0,100,100,30,,35,,0.05,0.07,,cf8c3d52-1446-4e36-951b-8c41d882ba3f,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
994,887c3057-2b0d-4408-aeb5-f24c2d657d2f,248.Pre,30m,248.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,248,NA,10,90,0,0,0,0,0,0,100,100,2,10,5,,0.01,0.03,,743a1ffe-e16a-47f2-8c74-d1c660220f64,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
996,82114cdc-5d46-4a32-99dd-e8dd232d23c1,248.Pre,7.5m,248.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,248,NA,45,50,0,5,0,0,0,0,100,100,8,10,,,0.01,0.01,,743a1ffe-e16a-47f2-8c74-d1c660220f64,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1649,76953024-c475-487a-82b5-ebdcc2110655,248.Pre,7.5m,248.Pre,LonePine,Pre,Control,Yes,Ormiston,,248,NA,0,100,0,0,0,0,0,0,100,100,,,200,,0.01,0.03,,148cfbf2-c857-4266-a37a-faa7d69e715d,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
995,fa00cf24-dc50-44ed-8df6-a38940111864,248.Pre,22.5m,248.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,248,NA,0,75,0,0,0,25,0,0,100,100,3,3,10,,0.03,0.03,,743a1ffe-e16a-47f2-8c74-d1c660220f64,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1647,30110113-50a2-4e7a-ac9f-968efe578400,248.Pre,30m,248.Pre,LonePine,Pre,Control,Yes,Ormiston,,248,NA,0,100,0,0,0,0,0,0,100,100,3,3,15,,0.03,0.03,,148cfbf2-c857-4266-a37a-faa7d69e715d,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
997,26cc9b34-259c-417e-bd7d-b5cb0919cd33,248.Pre,0m,248.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,248,NA,0,100,0,0,0,0,0,0,100,100,50,,80,,0.05,0.05,,743a1ffe-e16a-47f2-8c74-d1c660220f64,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
968,a19325e4-8076-4269-b880-493423ba8a1d,249.Pre,7.5m,249.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,249,NA,5,95,0,0,0,0,0,0,100,100,3,5,4,,0.01,,,facc0928-8044-4cf9-8ca9-2d4119b65547,8/22/2020 17:53,MSI.swindell,8/22/2020 17:53,MSI.swindell
1667,9d1737de-92c1-4af1-80cc-87a386eb6f0c,249.Pre,30m,249.Pre,LonePine,Pre,Control,Yes,Ormiston,,249,NA,15,85,0,0,0,0,0,0,100,100,50,2,,,0.01,,,da677dd8-8b29-4e97-b117-b6a2cf74d7a4,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1669,77782eb7-f8e2-4f98-aeb5-79bde53883dc,249.Pre,7.5m,249.Pre,LonePine,Pre,Control,Yes,Ormiston,,249,NA,3,97,0,0,0,0,0,0,100,100,15,8,10,,0.01,0.02,,da677dd8-8b29-4e97-b117-b6a2cf74d7a4,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1670,011152ba-9a0f-48d1-8a7a-6934367d4e72,249.Pre,0m,249.Pre,LonePine,Pre,Control,Yes,Ormiston,,249,NA,0,95,0,0,0,2,3,0,100,100,3,,80,,0.01,0.01,,da677dd8-8b29-4e97-b117-b6a2cf74d7a4,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
966,bebb7b6a-a61e-4e95-bd2d-999e784595bb,249.Pre,30m,249.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,249,NA,0,98,0,0,0,2,0,0,100,100,3,1,100,,0.03,0.05,,facc0928-8044-4cf9-8ca9-2d4119b65547,8/22/2020 17:53,MSI.swindell,8/22/2020 17:53,MSI.swindell
967,a09c27ad-b190-49fc-94d5-92bb1a29f9b4,249.Pre,22.5m,249.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,249,NA,1,97,0,0,0,2,0,0,100,100,1,3,30,,0.03,0.01,,facc0928-8044-4cf9-8ca9-2d4119b65547,8/22/2020 17:53,MSI.swindell,8/22/2020 17:53,MSI.swindell
969,8a4fcf96-a6b9-4c98-846e-21221c4395b7,249.Pre,0m,249.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,249,NA,0,99,0,0,0,1,0,0,100,100,3,,80,,0.03,0.05,,facc0928-8044-4cf9-8ca9-2d4119b65547,8/22/2020 17:53,MSI.swindell,8/22/2020 17:53,MSI.swindell
971,cb9fc7a8-4e12-4c90-b102-4bc5a0d520b0,250.Pre,30m,250.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,250,NA,15,85,0,0,0,0,0,0,100,100,2,20,2,,0.01,0.02,,876b02eb-6f46-4682-a25b-fbcdd45127ec,8/22/2020 17:53,MSI.swindell,8/22/2020 17:53,MSI.swindell
1675,fb1848d7-c5af-4d20-841e-ac1801c6a7c0,250.Pre,0m,250.Pre,LonePine,Pre,Control,Yes,Ormiston,,250,NA,0,100,0,0,0,0,0,0,100,100,5,,,,0.02,0.03,,80ca976c-70a9-4f0a-ba13-e83e133e248f,9/17/2020 20:11,MSI.swindell,9/17/2020 20:11,MSI.swindell
1673,8ac28143-3f81-4085-b6bb-0b5447d7320e,250.Pre,22.5m,250.Pre,LonePine,Pre,Control,Yes,Ormiston,,250,NA,3,92,0,0,0,0,5,0,100,100,5,,20,,0.03,0.02,,80ca976c-70a9-4f0a-ba13-e83e133e248f,9/17/2020 20:11,MSI.swindell,9/17/2020 20:11,MSI.swindell
973,d809eeba-3971-45bd-97e1-54b3f2e063df,250.Pre,7.5m,250.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,250,NA,5,95,0,0,0,0,0,0,100,100,3,8,8,,0.07,0.03,,876b02eb-6f46-4682-a25b-fbcdd45127ec,8/22/2020 17:53,MSI.swindell,8/22/2020 17:53,MSI.swindell
974,a20a8a72-734c-40e4-a491-bbbbf1720aa8,250.Pre,0m,250.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,250,NA,18,80,0,2,0,0,0,0,100,100,2,2,1,,,,,876b02eb-6f46-4682-a25b-fbcdd45127ec,8/22/2020 17:53,MSI.swindell,8/22/2020 17:53,MSI.swindell
1678,46de2258-f28b-4e17-a018-8aad292219d9,251.Pre,22.5m,251.Pre,LonePine,Pre,Control,Yes,Ormiston,,251,NA,2,98,0,0,0,0,0,0,100,100,50,3,,,0.01,,,cd208866-f14d-4a0d-b501-9f2dbd114be3,9/17/2020 20:11,MSI.swindell,9/17/2020 20:11,MSI.swindell
1679,1bc0df49-e268-4832-bd03-499250a3b883,251.Pre,7.5m,251.Pre,LonePine,Pre,Control,Yes,Ormiston,,251,NA,0,100,0,0,0,0,0,0,100,100,,,30,,0.01,0.01,,cd208866-f14d-4a0d-b501-9f2dbd114be3,9/17/2020 20:11,MSI.swindell,9/17/2020 20:11,MSI.swindell
975,2ec8cf5c-af44-4ef9-a6fc-40e5c8922d09,251.Pre,30m,251.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,251,NA,0,99,0,0,0,1,0,0,100,100,15,3,75,,0.03,0.01,,33ca0df7-4c50-4f2d-89fd-d3b016949d2c,8/22/2020 17:53,MSI.swindell,8/22/2020 17:53,MSI.swindell
977,06fe919e-39bd-49d3-9efe-f402ba37a22c,251.Pre,7.5m,251.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,251,NA,0,100,0,0,0,0,0,0,100,100,15,,40,,0.03,0.03,,33ca0df7-4c50-4f2d-89fd-d3b016949d2c,8/22/2020 17:53,MSI.swindell,8/22/2020 17:53,MSI.swindell
978,a15afc24-fd60-4993-b6ac-5f2166f9081d,251.Pre,0m,251.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,251,NA,0,97,0,3,0,0,0,0,100,100,3,,70,,0.03,0.05,,33ca0df7-4c50-4f2d-89fd-d3b016949d2c,8/22/2020 17:53,MSI.swindell,8/22/2020 17:53,MSI.swindell
1680,d86162a5-25e5-4ad8-855b-ae9ad28a2078,251.Pre,0m,251.Pre,LonePine,Pre,Control,Yes,Ormiston,,251,NA,0,100,0,0,0,0,0,0,100,100,,,15,,0.03,0.03,,cd208866-f14d-4a0d-b501-9f2dbd114be3,9/17/2020 20:11,MSI.swindell,9/17/2020 20:11,MSI.swindell
1677,797251cb-e1f0-46ca-8616-62659099d887,251.Pre,30m,251.Pre,LonePine,Pre,Control,Yes,Ormiston,,251,NA,0,85,0,0,0,0,15,0,100,100,,,85,,0.12,0.1,,cd208866-f14d-4a0d-b501-9f2dbd114be3,9/17/2020 20:11,MSI.swindell,9/17/2020 20:11,MSI.swindell
980,98be63a6-11f2-433f-ac38-0751e28acc80,252.Pre,30m,252.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,252,NA,0,100,0,0,0,0,0,0,100,100,8,,175,,0.01,0.01,,ac0606f0-41fe-4abb-831b-73931ff5368b,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
983,155242d6-1f7d-4122-959f-52450001a415,252.Pre,0m,252.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,252,NA,0,98,0,0,0,1,1,0,100,100,80,,40,,0.03,0.05,,ac0606f0-41fe-4abb-831b-73931ff5368b,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
981,ad400664-d0e2-431f-9cf9-2cb82436689d,252.Pre,22.5m,252.Pre,LonePine,Pre,Control,Yes,Narraguinnep,,252,NA,0,99,0,1,0,0,0,0,100,100,30,,,,0.05,0.1,,ac0606f0-41fe-4abb-831b-73931ff5368b,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1297,41d301fe-34eb-4f63-8b0a-4800d2d1d8ed,257.Pre,30m,257.Pre,LonePine,Pre,Control,Yes,Lake_canyon,,257,NA,0,85,0,15,0,0,0,0,100,100,5,,35,,0.01,0.01,,30b6ddc6-27a2-4c9b-a1d6-23c8adf1ec3a,9/7/2020 15:56,MSI.swindell,9/7/2020 15:56,MSI.swindell
1298,35b0ba65-ed47-4a7a-a271-ead60c1efd83,257.Pre,22.5m,257.Pre,LonePine,Pre,Control,Yes,Lake_canyon,,257,NA,10,90,0,0,0,0,0,0,100,100,3,2,,,0.01,,,30b6ddc6-27a2-4c9b-a1d6-23c8adf1ec3a,9/7/2020 15:56,MSI.swindell,9/7/2020 15:56,MSI.swindell
1299,1e3f826c-0006-4946-9122-f0ddeda8dd99,257.Pre,7.5m,257.Pre,LonePine,Pre,Control,Yes,Lake_canyon,,257,NA,0,99,0,0,0,0,1,0,100,100,,3,,,0.01,0.03,,30b6ddc6-27a2-4c9b-a1d6-23c8adf1ec3a,9/7/2020 15:56,MSI.swindell,9/7/2020 15:56,MSI.swindell
1300,c1f05de2-b0ef-4860-a91e-695973897545,257.Pre,0m,257.Pre,LonePine,Pre,Control,Yes,Lake_canyon,,257,NA,0,98,0,0,0,2,0,0,100,100,3,,100,,0.03,0.03,,30b6ddc6-27a2-4c9b-a1d6-23c8adf1ec3a,9/7/2020 15:56,MSI.swindell,9/7/2020 15:56,MSI.swindell
1380,bc46b350-7931-4636-b90e-a8b85b9d11be,259.Pre,30m,259.Pre,LonePine,Pre,Control,Yes,Haycamp,,259,NA,0,88,0,0,0,0,12,0,100,100,2,5,,,0.01,0.01,,f4ec78c6-816c-4429-acfb-d25f79e16015,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
1381,0e70c062-e99f-425c-b7a4-b6ff4f462593,259.Pre,22.5m,259.Pre,LonePine,Pre,Control,Yes,Haycamp,,259,NA,10,89,0,0,0,1,0,0,100,100,3,30,,20,0.01,0.02,,f4ec78c6-816c-4429-acfb-d25f79e16015,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
1304,ad931466-f61a-4beb-bbb8-6f3507e96f15,260.Pre,0m,260.Pre,LonePine,Pre,Control,Yes,Lake_canyon,,260,NA,0,100,0,0,0,0,0,0,100,100,1,,5,,0.01,0.01,,619a8cbc-1548-421a-bbed-d1edbdd78534,9/7/2020 15:56,MSI.swindell,9/7/2020 15:56,MSI.swindell
1302,6aed95c1-f599-4534-9594-ef0eeba51e49,260.Pre,22.5m,260.Pre,LonePine,Pre,Control,Yes,Lake_canyon,,260,NA,0,99,0,0,0,1,0,0,100,100,,,75,,0.03,0.05,,619a8cbc-1548-421a-bbed-d1edbdd78534,9/7/2020 15:56,MSI.swindell,9/7/2020 15:56,MSI.swindell
1303,4ae9dfbc-9e44-437a-b9e1-0ac4d0c166d9,260.Pre,7.5m,260.Pre,LonePine,Pre,Control,Yes,Lake_canyon,,260,NA,0,100,0,0,0,0,0,0,100,100,,,30,,0.03,0.05,,619a8cbc-1548-421a-bbed-d1edbdd78534,9/7/2020 15:56,MSI.swindell,9/7/2020 15:56,MSI.swindell
1386,d621eb2e-99b4-4ab2-987e-a78b66970b30,262.Pre,22.5m,262.Pre,LonePine,Pre,Control,Yes,Haycamp,,262,NA,0,100,0,0,0,0,0,0,100,100,8,10,1,,0.01,,,1918f4d2-f19a-4d7a-abf8-09fadb5293b8,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
1387,0d8b0eb4-b7be-40ea-bb7b-824d9cee09ae,262.Pre,7.5m,262.Pre,LonePine,Pre,Control,Yes,Haycamp,,262,NA,0,100,0,0,0,0,0,0,100,100,8,3,25,,0.02,0.03,,1918f4d2-f19a-4d7a-abf8-09fadb5293b8,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
